REEF_SITE,BLEACH_MONTH,SURVEY_DATE,REEF_ZONE,TRANSECT_NO,BIOMASS
MH4,pre-bleach,30/03/2024,CREST,3,2.2
MH4,pre-bleach,30/03/2024,CREST,3,10.7
MH4,pre-bleach,30/03/2024,CREST,3,15.6
MH4,pre-bleach,30/03/2024,CREST,3,10.7
MH4,pre-bleach,30/03/2024,CREST,3,7
MH4,pre-bleach,30/03/2024,CREST,3,7
MH4,pre-bleach,30/03/2024,CREST,3,10.7
MH4,pre-bleach,30/03/2024,CREST,3,15.6
MH4,pre-bleach,30/03/2024,CREST,3,10.7
MH4,pre-bleach,30/03/2024,CREST,3,7
MH4,pre-bleach,30/03/2024,CREST,3,15.6
MH4,pre-bleach,04/04/2024,FLAT,1,10.7
MH4,pre-bleach,04/04/2024,FLAT,1,4.2
MH4,pre-bleach,04/04/2024,FLAT,1,4.2
MH4,pre-bleach,04/04/2024,FLAT,1,4.2
MH4,pre-bleach,04/04/2024,FLAT,1,7
MH4,pre-bleach,04/04/2024,FLAT,1,10.7
MH4,pre-bleach,04/04/2024,FLAT,1,15.6
MH4,pre-bleach,04/04/2024,FLAT,1,15.6
MH4,pre-bleach,04/04/2024,FLAT,1,7
MH4,pre-bleach,04/04/2024,FLAT,1,10.7
MH4,pre-bleach,04/04/2024,FLAT,1,7
MH4,pre-bleach,04/04/2024,FLAT,1,7
MH4,pre-bleach,04/04/2024,FLAT,1,10.7
MH4,pre-bleach,04/04/2024,FLAT,1,15.6
MH4,pre-bleach,04/04/2024,FLAT,1,15.6
MH4,pre-bleach,04/04/2024,FLAT,1,10.7
MH4,pre-bleach,04/04/2024,FLAT,1,7
MH4,pre-bleach,04/04/2024,FLAT,1,7
MH4,pre-bleach,04/04/2024,FLAT,1,10.7
MH4,pre-bleach,04/04/2024,FLAT,1,7
MH4,pre-bleach,04/04/2024,FLAT,1,7
MH4,pre-bleach,04/04/2024,FLAT,2,10.7
MH4,pre-bleach,04/04/2024,FLAT,2,10.7
MH4,pre-bleach,04/04/2024,FLAT,2,4.2
MH4,pre-bleach,04/04/2024,FLAT,2,4.2
MH4,pre-bleach,04/04/2024,FLAT,2,4.2
MH4,pre-bleach,04/04/2024,FLAT,2,7
MH4,pre-bleach,04/04/2024,FLAT,2,4.2
MH4,pre-bleach,04/04/2024,FLAT,2,2.2
MH4,pre-bleach,04/04/2024,FLAT,2,7
MH4,pre-bleach,04/04/2024,FLAT,2,15.6
MH4,pre-bleach,04/04/2024,FLAT,2,7
MH4,pre-bleach,04/04/2024,FLAT,2,15.6
MH4,pre-bleach,04/04/2024,FLAT,2,15.6
MH4,pre-bleach,04/04/2024,FLAT,2,7
MH4,pre-bleach,04/04/2024,FLAT,2,15.6
MH4,pre-bleach,04/04/2024,FLAT,2,15.6
MH4,pre-bleach,04/04/2024,FLAT,3,10.7
MH4,pre-bleach,04/04/2024,FLAT,3,2.2
MH4,pre-bleach,04/04/2024,FLAT,3,7
MH4,pre-bleach,04/04/2024,FLAT,3,4.2
MH4,pre-bleach,04/04/2024,FLAT,3,2.2
MH4,pre-bleach,04/04/2024,FLAT,3,4.2
MH4,pre-bleach,04/04/2024,FLAT,3,4.2
MH4,pre-bleach,04/04/2024,FLAT,3,29.3
MH4,pre-bleach,04/04/2024,FLAT,3,15.6
MH4,pre-bleach,04/04/2024,FLAT,3,21.8
MH4,pre-bleach,04/04/2024,FLAT,3,21.8
MH4,pre-bleach,04/04/2024,FLAT,3,10.7
MH4,pre-bleach,04/04/2024,FLAT,3,15.6
MH4,pre-bleach,04/04/2024,FLAT,3,10.7
MH4,pre-bleach,04/04/2024,FLAT,3,10.7
MH4,pre-bleach,04/04/2024,FLAT,3,15.6
MH4,pre-bleach,04/04/2024,FLAT,3,7
MH4,pre-bleach,04/04/2024,FLAT,3,7
MH4,pre-bleach,04/04/2024,FLAT,3,1
MH4,pre-bleach,04/04/2024,FLAT,3,1
ATL,pre-bleach,06/04/2024,CREST,1,21.8
ATL,pre-bleach,06/04/2024,CREST,1,7
ATL,pre-bleach,06/04/2024,CREST,1,10.7
ATL,pre-bleach,06/04/2024,CREST,1,21.8
ATL,pre-bleach,06/04/2024,CREST,1,15.6
ATL,pre-bleach,06/04/2024,CREST,1,7
ATL,pre-bleach,06/04/2024,CREST,1,10.7
ATL,pre-bleach,06/04/2024,CREST,1,29.3
ATL,pre-bleach,06/04/2024,CREST,1,15.6
ATL,pre-bleach,06/04/2024,CREST,1,10.7
ATL,pre-bleach,06/04/2024,CREST,1,7
ATL,pre-bleach,06/04/2024,CREST,1,15.6
ATL,pre-bleach,06/04/2024,CREST,1,7
ATL,pre-bleach,06/04/2024,CREST,1,10.7
ATL,pre-bleach,06/04/2024,CREST,1,10.7
ATL,pre-bleach,06/04/2024,CREST,1,7
ATL,pre-bleach,06/04/2024,CREST,1,15.6
ATL,pre-bleach,06/04/2024,CREST,1,10.7
ATL,pre-bleach,06/04/2024,CREST,1,7
ATL,pre-bleach,06/04/2024,CREST,1,7
ATL,pre-bleach,06/04/2024,CREST,1,15.6
ATL,pre-bleach,06/04/2024,CREST,2,15.6
ATL,pre-bleach,06/04/2024,CREST,2,29.3
ATL,pre-bleach,06/04/2024,CREST,2,10.7
ATL,pre-bleach,06/04/2024,CREST,2,7
ATL,pre-bleach,06/04/2024,CREST,2,15.6
ATL,pre-bleach,06/04/2024,CREST,2,21.8
ATL,pre-bleach,06/04/2024,CREST,2,4.2
ATL,pre-bleach,06/04/2024,CREST,2,10.7
ATL,pre-bleach,06/04/2024,CREST,2,21.8
ATL,pre-bleach,06/04/2024,CREST,2,15.6
ATL,pre-bleach,06/04/2024,CREST,2,10.7
ATL,pre-bleach,06/04/2024,CREST,2,7
ATL,pre-bleach,06/04/2024,CREST,2,29.3
ATL,pre-bleach,06/04/2024,CREST,2,21.8
ATL,pre-bleach,06/04/2024,CREST,2,15.6
ATL,pre-bleach,06/04/2024,CREST,2,4.2
ATL,pre-bleach,06/04/2024,CREST,2,7
ATL,pre-bleach,06/04/2024,CREST,2,10.7
ATL,pre-bleach,06/04/2024,CREST,2,4.2
ATL,pre-bleach,06/04/2024,CREST,2,15.6
ATL,pre-bleach,06/04/2024,CREST,2,7
ATL,pre-bleach,06/04/2024,CREST,2,7
ATL,pre-bleach,06/04/2024,CREST,2,15.6
ATL,pre-bleach,06/04/2024,CREST,2,7
ATL,pre-bleach,06/04/2024,CREST,2,15.6
ATL,pre-bleach,06/04/2024,CREST,2,15.6
ATL,pre-bleach,06/04/2024,CREST,2,7
ATL,pre-bleach,06/04/2024,CREST,2,2.2
ATL,pre-bleach,06/04/2024,CREST,2,15.6
ATL,pre-bleach,06/04/2024,CREST,2,15.6
ATL,pre-bleach,06/04/2024,CREST,2,10.7
ATL,pre-bleach,06/04/2024,CREST,2,0.3
ATL,pre-bleach,06/04/2024,CREST,2,0
ATL,pre-bleach,06/04/2024,CREST,2,0
ATL,pre-bleach,06/04/2024,CREST,2,10.7
ATL,pre-bleach,06/04/2024,CREST,2,0
ATL,pre-bleach,06/04/2024,CREST,3,10.7
ATL,pre-bleach,06/04/2024,CREST,3,15.6
ATL,pre-bleach,06/04/2024,CREST,3,15.6
ATL,pre-bleach,06/04/2024,CREST,3,21.8
ATL,pre-bleach,06/04/2024,CREST,3,10.7
ATL,pre-bleach,06/04/2024,CREST,3,15.6
ATL,pre-bleach,06/04/2024,CREST,3,21.8
ATL,pre-bleach,06/04/2024,CREST,3,29.3
ATL,pre-bleach,06/04/2024,CREST,3,15.6
ATL,pre-bleach,06/04/2024,CREST,3,21.8
ATL,pre-bleach,06/04/2024,CREST,3,15.6
ATL,pre-bleach,06/04/2024,CREST,3,15.6
ATL,pre-bleach,06/04/2024,CREST,3,15.6
ATL,pre-bleach,06/04/2024,CREST,3,10.7
ATL,pre-bleach,06/04/2024,CREST,3,10.7
ATL,pre-bleach,06/04/2024,CREST,3,29.3
ATL,pre-bleach,06/04/2024,CREST,3,21.8
ATL,pre-bleach,06/04/2024,CREST,3,15.6
ATL,pre-bleach,06/04/2024,CREST,3,10.7
ATL,pre-bleach,06/04/2024,CREST,3,21.8
ATL,pre-bleach,06/04/2024,CREST,3,4.2
ATL,pre-bleach,06/04/2024,CREST,3,7
ATL,pre-bleach,06/04/2024,CREST,3,10.7
ATL,pre-bleach,06/04/2024,CREST,3,21.8
ATL,pre-bleach,06/04/2024,CREST,3,29.3
ATL,pre-bleach,06/04/2024,CREST,3,7
ATL,pre-bleach,06/04/2024,CREST,3,15.6
ATL,pre-bleach,06/04/2024,CREST,3,10.7
ATL,pre-bleach,06/04/2024,CREST,3,15.6
ATL,pre-bleach,06/04/2024,CREST,3,7
ATL,pre-bleach,06/04/2024,CREST,3,21.8
MH4,pre-bleach,28/04/2024,CREST,1,29.3
MH4,pre-bleach,28/04/2024,CREST,1,21.8
MH4,pre-bleach,28/04/2024,CREST,1,21.8
MH4,pre-bleach,28/04/2024,CREST,1,21.8
MH4,pre-bleach,28/04/2024,CREST,1,15.6
MH4,pre-bleach,28/04/2024,CREST,1,21.8
MH4,pre-bleach,28/04/2024,CREST,1,29.3
MH4,pre-bleach,28/04/2024,CREST,1,29.3
MH4,pre-bleach,28/04/2024,CREST,1,29.3
MH4,pre-bleach,28/04/2024,CREST,1,29.3
MH4,pre-bleach,28/04/2024,CREST,1,15.6
MH4,pre-bleach,28/04/2024,CREST,1,15.6
MH4,pre-bleach,28/04/2024,CREST,1,21.8
MH4,pre-bleach,28/04/2024,CREST,1,15.6
MH4,pre-bleach,28/04/2024,CREST,1,15.6
MH4,pre-bleach,28/04/2024,CREST,1,10.7
MH4,pre-bleach,28/04/2024,CREST,1,10.7
MH4,pre-bleach,28/04/2024,CREST,1,15.6
MH4,pre-bleach,28/04/2024,CREST,1,21.8
MH4,pre-bleach,28/04/2024,CREST,1,15.6
MH4,pre-bleach,28/04/2024,CREST,1,10.7
MH4,pre-bleach,28/04/2024,CREST,1,10.7
MH4,pre-bleach,28/04/2024,CREST,1,29.3
MH4,pre-bleach,28/04/2024,CREST,1,21.8
MH4,pre-bleach,28/04/2024,CREST,1,15.6
MH4,pre-bleach,28/04/2024,CREST,1,21.8
MH4,pre-bleach,28/04/2024,CREST,2,29.3
MH4,pre-bleach,28/04/2024,CREST,2,29.3
MH4,pre-bleach,28/04/2024,CREST,2,10.7
MH4,pre-bleach,28/04/2024,CREST,2,21.8
MH4,pre-bleach,28/04/2024,CREST,2,21.8
MH4,pre-bleach,28/04/2024,CREST,2,10.7
MH4,pre-bleach,28/04/2024,CREST,2,15.6
MH4,pre-bleach,28/04/2024,CREST,2,29.3
MH4,pre-bleach,28/04/2024,CREST,2,21.8
MH4,pre-bleach,28/04/2024,CREST,2,15.6
MH4,pre-bleach,28/04/2024,CREST,2,10.7
MH4,pre-bleach,28/04/2024,CREST,2,10.7
MH4,pre-bleach,28/04/2024,CREST,2,7
MH4,pre-bleach,28/04/2024,CREST,2,29.3
MH4,pre-bleach,28/04/2024,CREST,2,21.8
MH4,pre-bleach,28/04/2024,CREST,2,15.6
MH4,pre-bleach,28/04/2024,CREST,2,10.7
MH4,pre-bleach,28/04/2024,CREST,2,7
MH4,pre-bleach,28/04/2024,CREST,2,10.7
MH4,pre-bleach,28/04/2024,CREST,2,21.8
MH4,pre-bleach,28/04/2024,CREST,2,10.7
MH4,pre-bleach,28/04/2024,CREST,2,10.7
MH4,pre-bleach,28/04/2024,CREST,2,15.6
MH4,pre-bleach,28/04/2024,CREST,2,21.8
MH4,pre-bleach,28/04/2024,CREST,2,21.8
MH4,pre-bleach,28/04/2024,CREST,2,15.6
MH4,pre-bleach,28/04/2024,CREST,2,21.8
MH4,pre-bleach,28/04/2024,CREST,2,15.6
MH4,pre-bleach,28/04/2024,CREST,2,10.7
MH4,pre-bleach,28/04/2024,CREST,2,10.7
MH4,pre-bleach,28/04/2024,CREST,2,1
MH4,pre-bleach,28/04/2024,CREST,2,21.8
MH4,pre-bleach,28/04/2024,CREST,2,10.7
MH4,pre-bleach,28/04/2024,CREST,2,15.6
MH4,pre-bleach,28/04/2024,CREST,2,0.3
MH4,pre-bleach,28/04/2024,CREST,2,0.3
MH4,pre-bleach,28/04/2024,CREST,2,0.3
MH4,pre-bleach,28/04/2024,CREST,2,0.3
MH4,pre-bleach,28/04/2024,CREST,2,0.3
MH4,pre-bleach,28/04/2024,CREST,2,1
MH4,pre-bleach,28/04/2024,CREST,2,1
MH4,pre-bleach,28/04/2024,CREST,2,1
MH4,pre-bleach,28/04/2024,CREST,2,0.1
MH4,pre-bleach,28/04/2024,CREST,3,7
MH4,pre-bleach,28/04/2024,CREST,3,15.6
MH4,pre-bleach,28/04/2024,CREST,3,29.3
MH4,pre-bleach,28/04/2024,CREST,3,10.7
MH4,pre-bleach,28/04/2024,CREST,3,21.8
MH4,pre-bleach,28/04/2024,CREST,3,15.6
MH4,pre-bleach,28/04/2024,CREST,3,21.8
MH4,pre-bleach,28/04/2024,CREST,3,10.7
MH4,pre-bleach,28/04/2024,CREST,3,21.8
MH4,pre-bleach,28/04/2024,CREST,3,4.2
MH4,pre-bleach,28/04/2024,CREST,3,29.3
MH4,pre-bleach,28/04/2024,CREST,3,29.3
MH4,pre-bleach,28/04/2024,CREST,3,10.7
MH4,pre-bleach,28/04/2024,CREST,3,21.8
MH4,pre-bleach,28/04/2024,CREST,3,29.3
MH4,pre-bleach,28/04/2024,CREST,3,29.3
MH4,pre-bleach,28/04/2024,CREST,3,15.6
MH4,pre-bleach,28/04/2024,CREST,3,21.8
MH4,pre-bleach,28/04/2024,CREST,3,29.3
MH4,pre-bleach,28/04/2024,CREST,3,29.3
MH4,pre-bleach,28/04/2024,CREST,3,21.8
HS,pre-bleach,09/05/2024,CREST,1,15.6
HS,pre-bleach,09/05/2024,CREST,1,21.8
HS,pre-bleach,09/05/2024,CREST,1,21.8
HS,pre-bleach,09/05/2024,CREST,1,10.7
HS,pre-bleach,09/05/2024,CREST,1,15.6
HS,pre-bleach,09/05/2024,CREST,1,21.8
HS,pre-bleach,09/05/2024,CREST,1,15.6
HS,pre-bleach,09/05/2024,CREST,1,21.8
HS,pre-bleach,09/05/2024,CREST,1,10.7
HS,pre-bleach,09/05/2024,CREST,1,10.7
HS,pre-bleach,09/05/2024,CREST,1,15.6
HS,pre-bleach,09/05/2024,CREST,1,4.2
HS,pre-bleach,09/05/2024,CREST,1,4.2
HS,pre-bleach,09/05/2024,CREST,1,10.7
HS,pre-bleach,09/05/2024,CREST,1,15.6
HS,pre-bleach,09/05/2024,CREST,1,10.7
HS,pre-bleach,09/05/2024,CREST,1,15.6
HS,pre-bleach,09/05/2024,CREST,1,29.3
HS,pre-bleach,09/05/2024,CREST,1,10.7
HS,pre-bleach,09/05/2024,CREST,1,10.7
HS,pre-bleach,09/05/2024,CREST,1,15.6
HS,pre-bleach,09/05/2024,CREST,1,29.3
HS,pre-bleach,09/05/2024,CREST,1,10.7
HS,pre-bleach,09/05/2024,CREST,1,29.3
HS,pre-bleach,09/05/2024,CREST,1,10.7
HS,pre-bleach,09/05/2024,CREST,1,7
HS,pre-bleach,09/05/2024,CREST,1,10.7
HS,pre-bleach,09/05/2024,CREST,1,15.6
HS,pre-bleach,09/05/2024,CREST,1,4.2
HS,pre-bleach,09/05/2024,CREST,1,15.6
HS,pre-bleach,09/05/2024,CREST,1,10.7
HS,pre-bleach,09/05/2024,CREST,1,7
HS,pre-bleach,09/05/2024,CREST,1,10.7
HS,pre-bleach,09/05/2024,CREST,1,10.7
HS,pre-bleach,09/05/2024,CREST,1,7
HS,pre-bleach,09/05/2024,CREST,1,10.7
HS,pre-bleach,09/05/2024,CREST,1,4.2
HS,pre-bleach,09/05/2024,CREST,1,10.7
HS,pre-bleach,09/05/2024,CREST,1,10.7
HS,pre-bleach,09/05/2024,CREST,1,15.6
HS,pre-bleach,09/05/2024,CREST,2,10.7
HS,pre-bleach,09/05/2024,CREST,2,15.6
HS,pre-bleach,09/05/2024,CREST,2,15.6
HS,pre-bleach,09/05/2024,CREST,2,29.3
HS,pre-bleach,09/05/2024,CREST,2,10.7
HS,pre-bleach,09/05/2024,CREST,2,29.3
HS,pre-bleach,09/05/2024,CREST,2,29.3
HS,pre-bleach,09/05/2024,CREST,2,10.7
HS,pre-bleach,09/05/2024,CREST,2,15.6
HS,pre-bleach,09/05/2024,CREST,2,21.8
HS,pre-bleach,09/05/2024,CREST,2,21.8
HS,pre-bleach,09/05/2024,CREST,2,15.6
HS,pre-bleach,09/05/2024,CREST,2,21.8
HS,pre-bleach,09/05/2024,CREST,2,21.8
HS,pre-bleach,09/05/2024,CREST,2,21.8
HS,pre-bleach,09/05/2024,CREST,2,10.7
HS,pre-bleach,09/05/2024,CREST,2,10.7
HS,pre-bleach,09/05/2024,CREST,2,21.8
HS,pre-bleach,09/05/2024,CREST,2,21.8
HS,pre-bleach,09/05/2024,CREST,2,15.6
HS,pre-bleach,09/05/2024,CREST,2,7
HS,pre-bleach,09/05/2024,CREST,2,7
HS,pre-bleach,09/05/2024,CREST,2,7
HS,pre-bleach,09/05/2024,CREST,2,10.7
HS,pre-bleach,09/05/2024,CREST,2,7
HS,pre-bleach,09/05/2024,CREST,2,7
HS,pre-bleach,09/05/2024,CREST,2,4.2
HS,pre-bleach,09/05/2024,CREST,2,7
HS,pre-bleach,09/05/2024,CREST,2,7
HS,pre-bleach,09/05/2024,CREST,2,1
HS,pre-bleach,09/05/2024,CREST,2,7
HS,pre-bleach,09/05/2024,CREST,2,2.2
HS,pre-bleach,09/05/2024,CREST,2,10.7
HS,pre-bleach,09/05/2024,CREST,2,10.7
HS,pre-bleach,09/05/2024,CREST,2,7
HS,pre-bleach,09/05/2024,CREST,2,15.6
HS,pre-bleach,09/05/2024,CREST,2,4.2
HS,pre-bleach,09/05/2024,CREST,2,7
HS,pre-bleach,09/05/2024,CREST,3,10.7
HS,pre-bleach,09/05/2024,CREST,3,15.6
HS,pre-bleach,09/05/2024,CREST,3,2.2
HS,pre-bleach,09/05/2024,CREST,3,15.6
HS,pre-bleach,09/05/2024,CREST,3,15.6
HS,pre-bleach,09/05/2024,CREST,3,15.6
HS,pre-bleach,09/05/2024,CREST,3,10.7
HS,pre-bleach,09/05/2024,CREST,3,7
HS,pre-bleach,09/05/2024,CREST,3,10.7
HS,pre-bleach,09/05/2024,CREST,3,7
HS,pre-bleach,09/05/2024,CREST,3,10.7
HS,pre-bleach,09/05/2024,CREST,3,10.7
HS,pre-bleach,09/05/2024,CREST,3,10.7
HS,pre-bleach,09/05/2024,CREST,3,7
HS,pre-bleach,09/05/2024,CREST,3,7
HS,pre-bleach,09/05/2024,CREST,3,7
HS,pre-bleach,09/05/2024,CREST,3,4.2
HS,pre-bleach,09/05/2024,CREST,3,2.2
HS,pre-bleach,09/05/2024,CREST,3,10.7
HS,pre-bleach,09/05/2024,CREST,3,10.7
HS,pre-bleach,09/05/2024,CREST,3,21.8
HS,pre-bleach,09/05/2024,CREST,3,10.7
HS,pre-bleach,09/05/2024,CREST,3,10.7
HS,pre-bleach,09/05/2024,CREST,3,10.7
HS,pre-bleach,09/05/2024,CREST,3,7
MH4,pre-bleach,10/05/2024,CREST,1,10.7
MH4,pre-bleach,10/05/2024,CREST,1,15.6
MH4,pre-bleach,10/05/2024,CREST,1,15.6
MH4,pre-bleach,10/05/2024,CREST,1,15.6
MH4,pre-bleach,10/05/2024,CREST,1,15.6
MH4,pre-bleach,10/05/2024,CREST,1,21.8
MH4,pre-bleach,10/05/2024,CREST,1,10.7
MH4,pre-bleach,10/05/2024,CREST,1,10.7
MH4,pre-bleach,10/05/2024,CREST,1,15.6
MH4,pre-bleach,10/05/2024,CREST,1,15.6
MH4,pre-bleach,10/05/2024,CREST,1,21.8
MH4,pre-bleach,10/05/2024,CREST,1,29.3
MH4,pre-bleach,10/05/2024,CREST,1,2.2
MH4,pre-bleach,10/05/2024,CREST,1,7
MH4,pre-bleach,10/05/2024,CREST,1,15.6
MH4,pre-bleach,10/05/2024,CREST,1,10.7
MH4,pre-bleach,10/05/2024,CREST,1,15.6
MH4,pre-bleach,10/05/2024,CREST,1,10.7
MH4,pre-bleach,10/05/2024,CREST,1,29.3
MH4,pre-bleach,10/05/2024,CREST,1,15.6
MH4,pre-bleach,10/05/2024,CREST,1,7
MH4,pre-bleach,10/05/2024,CREST,1,7
MH4,pre-bleach,10/05/2024,CREST,1,7
MH4,pre-bleach,10/05/2024,CREST,1,10.7
MH4,pre-bleach,10/05/2024,CREST,1,10.7
MH4,pre-bleach,10/05/2024,CREST,1,15.6
MH4,pre-bleach,10/05/2024,CREST,1,21.8
MH4,pre-bleach,10/05/2024,CREST,1,4.2
MH4,pre-bleach,10/05/2024,CREST,1,15.6
MH4,pre-bleach,10/05/2024,CREST,1,15.6
MH4,pre-bleach,10/05/2024,CREST,1,15.6
MH4,pre-bleach,10/05/2024,CREST,1,15.6
MH4,pre-bleach,10/05/2024,CREST,2,15.6
MH4,pre-bleach,10/05/2024,CREST,2,7
MH4,pre-bleach,10/05/2024,CREST,2,15.6
MH4,pre-bleach,10/05/2024,CREST,2,21.8
MH4,pre-bleach,10/05/2024,CREST,2,10.7
MH4,pre-bleach,10/05/2024,CREST,2,15.6
MH4,pre-bleach,10/05/2024,CREST,2,10.7
MH4,pre-bleach,10/05/2024,CREST,2,10.7
MH4,pre-bleach,10/05/2024,CREST,2,10.7
MH4,pre-bleach,10/05/2024,CREST,2,15.6
MH4,pre-bleach,10/05/2024,CREST,2,15.6
MH4,pre-bleach,10/05/2024,CREST,2,7
MH4,pre-bleach,10/05/2024,CREST,2,15.6
MH4,pre-bleach,10/05/2024,CREST,2,15.6
MH4,pre-bleach,10/05/2024,CREST,2,15.6
MH4,pre-bleach,10/05/2024,CREST,2,15.6
MH4,pre-bleach,10/05/2024,CREST,2,10.7
MH4,pre-bleach,10/05/2024,CREST,2,10.7
MH4,pre-bleach,10/05/2024,CREST,2,21.8
MH4,pre-bleach,10/05/2024,CREST,2,10.7
MH4,pre-bleach,10/05/2024,CREST,2,7
MH4,pre-bleach,10/05/2024,CREST,2,10.7
MH4,pre-bleach,10/05/2024,CREST,2,4.2
MH4,pre-bleach,10/05/2024,CREST,2,10.7
MH4,pre-bleach,10/05/2024,CREST,2,10.7
MH4,pre-bleach,10/05/2024,CREST,2,15.6
MH4,pre-bleach,10/05/2024,CREST,2,7
MH4,pre-bleach,10/05/2024,CREST,2,7
MH4,pre-bleach,10/05/2024,CREST,2,10.7
MH4,pre-bleach,10/05/2024,CREST,2,15.6
MH4,pre-bleach,10/05/2024,CREST,2,10.7
MH4,pre-bleach,10/05/2024,CREST,2,4.2
MH4,pre-bleach,10/05/2024,CREST,2,10.7
MH4,pre-bleach,10/05/2024,CREST,2,7
MH4,pre-bleach,10/05/2024,CREST,2,0
MH4,pre-bleach,10/05/2024,CREST,2,0.3
MH4,pre-bleach,10/05/2024,CREST,2,0.3
MH4,pre-bleach,10/05/2024,CREST,2,0.3
MH4,pre-bleach,10/05/2024,CREST,2,1
MH4,pre-bleach,10/05/2024,CREST,3,7
MH4,pre-bleach,10/05/2024,CREST,3,10.7
MH4,pre-bleach,10/05/2024,CREST,3,15.6
MH4,pre-bleach,10/05/2024,CREST,3,15.6
MH4,pre-bleach,10/05/2024,CREST,3,10.7
MH4,pre-bleach,10/05/2024,CREST,3,15.6
MH4,pre-bleach,10/05/2024,CREST,3,7
MH4,pre-bleach,10/05/2024,CREST,3,10.7
MH4,pre-bleach,10/05/2024,CREST,3,10.7
MH4,pre-bleach,10/05/2024,CREST,3,15.6
MH4,pre-bleach,10/05/2024,CREST,3,21.8
MH4,pre-bleach,10/05/2024,CREST,3,10.7
MH4,pre-bleach,10/05/2024,CREST,3,10.7
MH4,pre-bleach,10/05/2024,CREST,3,10.7
MH4,pre-bleach,10/05/2024,CREST,3,10.7
MH4,pre-bleach,10/05/2024,CREST,3,10.7
MH4,pre-bleach,10/05/2024,CREST,3,10.7
MH4,pre-bleach,10/05/2024,CREST,3,10.7
MH4,pre-bleach,10/05/2024,CREST,3,15.6
MH4,pre-bleach,10/05/2024,CREST,3,7
MH4,pre-bleach,10/05/2024,CREST,3,15.6
MH4,pre-bleach,10/05/2024,CREST,3,7
MH4,pre-bleach,10/05/2024,CREST,3,10.7
MH4,pre-bleach,10/05/2024,CREST,3,10.7
MH4,pre-bleach,10/05/2024,CREST,3,10.7
MH4,pre-bleach,10/05/2024,CREST,3,7
MH4,pre-bleach,10/05/2024,CREST,3,7
MH4,pre-bleach,10/05/2024,CREST,3,10.7
MH4,pre-bleach,10/05/2024,CREST,3,10.7
MH4,pre-bleach,10/05/2024,CREST,3,10.7
HS,pre-bleach,11/05/2024,FLAT,1,10.7
HS,pre-bleach,11/05/2024,FLAT,1,15.6
HS,pre-bleach,11/05/2024,FLAT,1,21.8
HS,pre-bleach,11/05/2024,FLAT,1,21.8
HS,pre-bleach,11/05/2024,FLAT,1,15.6
HS,pre-bleach,11/05/2024,FLAT,1,15.6
HS,pre-bleach,11/05/2024,FLAT,1,10.7
HS,pre-bleach,11/05/2024,FLAT,1,15.6
HS,pre-bleach,11/05/2024,FLAT,1,10.7
HS,pre-bleach,11/05/2024,FLAT,1,15.6
HS,pre-bleach,11/05/2024,FLAT,1,10.7
HS,pre-bleach,11/05/2024,FLAT,1,15.6
HS,pre-bleach,11/05/2024,FLAT,1,15.6
HS,pre-bleach,11/05/2024,FLAT,1,10.7
HS,pre-bleach,11/05/2024,FLAT,1,15.6
HS,pre-bleach,11/05/2024,FLAT,1,15.6
HS,pre-bleach,11/05/2024,FLAT,1,10.7
HS,pre-bleach,11/05/2024,FLAT,1,10.7
HS,pre-bleach,11/05/2024,FLAT,1,10.7
HS,pre-bleach,11/05/2024,FLAT,1,15.6
HS,pre-bleach,11/05/2024,FLAT,1,15.6
HS,pre-bleach,11/05/2024,FLAT,1,0.6
HS,pre-bleach,11/05/2024,FLAT,1,2.2
HS,pre-bleach,11/05/2024,FLAT,1,15.6
HS,pre-bleach,11/05/2024,FLAT,1,15.6
HS,pre-bleach,11/05/2024,FLAT,1,10.7
HS,pre-bleach,11/05/2024,FLAT,1,7
HS,pre-bleach,11/05/2024,FLAT,1,2.2
HS,pre-bleach,11/05/2024,FLAT,1,4.2
HS,pre-bleach,11/05/2024,FLAT,1,1
HS,pre-bleach,11/05/2024,FLAT,1,2.2
HS,pre-bleach,11/05/2024,FLAT,1,2.2
HS,pre-bleach,11/05/2024,FLAT,1,2.2
HS,pre-bleach,11/05/2024,FLAT,1,2.2
HS,pre-bleach,11/05/2024,FLAT,1,0.3
HS,pre-bleach,11/05/2024,FLAT,1,2.2
HS,pre-bleach,11/05/2024,FLAT,1,4.2
HS,pre-bleach,11/05/2024,FLAT,1,1
HS,pre-bleach,11/05/2024,FLAT,1,2.2
HS,pre-bleach,11/05/2024,FLAT,1,7
HS,pre-bleach,11/05/2024,FLAT,1,7
HS,pre-bleach,11/05/2024,FLAT,1,10.7
HS,pre-bleach,11/05/2024,FLAT,1,10.7
HS,pre-bleach,11/05/2024,FLAT,1,10.7
HS,pre-bleach,11/05/2024,FLAT,1,10.7
HS,pre-bleach,11/05/2024,FLAT,1,15.6
HS,pre-bleach,11/05/2024,FLAT,1,15.6
HS,pre-bleach,11/05/2024,FLAT,1,10.7
HS,pre-bleach,11/05/2024,FLAT,1,10.7
HS,pre-bleach,11/05/2024,FLAT,1,10.7
HS,pre-bleach,11/05/2024,FLAT,1,15.6
HS,pre-bleach,11/05/2024,FLAT,2,15.6
HS,pre-bleach,11/05/2024,FLAT,2,15.6
HS,pre-bleach,11/05/2024,FLAT,2,15.6
HS,pre-bleach,11/05/2024,FLAT,2,15.6
HS,pre-bleach,11/05/2024,FLAT,2,10.7
